Summary
[Data Information]
Data is:,Measurement Data
340.0,0.431
341.0,0.417
342.0,0.407
343.0,0.395
344.0,0.384
345.0,0.375
346.0,0.365
347.0,0.357
348.0,0.348
349.0,0.341
350.0,0.333
351.0,0.325
352.0,0.318
353.0,0.310
354.0,0.304
355.0,0.295
356.0,0.286
357.0,0.279
358.0,0.272
359.0,0.266
360.0,0.259
361.0,0.254
362.0,0.249
363.0,0.243
364.0,0.237
365.0,0.231
366.0,0.227
367.0,0.222
368.0,0.218
369.0,0.213
370.0,0.208
371.0,0.203
372.0,0.198
373.0,0.193
374.0,0.189
375.0,0.186
376.0,0.183
377.0,0.179
378.0,0.175
379.0,0.170
380.0,0.167
381.0,0.163
382.0,0.159
383.0,0.156
384.0,0.153
385.0,0.149
386.0,0.146
387.0,0.143
388.0,0.140
389.0,0.138
390.0,0.136
391.0,0.134
392.0,0.131
393.0,0.129
394.0,0.127
395.0,0.124
396.0,0.123
397.0,0.122
398.0,0.121
399.0,0.120
400.0,0.119
401.0,0.119
402.0,0.119
403.0,0.119
404.0,0.119
405.0,0.119
406.0,0.120
407.0,0.121
408.0,0.122
409.0,0.122
410.0,0.123
411.0,0.125
412.0,0.127
413.0,0.129
414.0,0.130
415.0,0.132
416.0,0.134
417.0,0.137
418.0,0.139
419.0,0.141
420.0,0.144
421.0,0.146
422.0,0.149
423.0,0.152
424.0,0.154
425.0,0.158
426.0,0.161
427.0,0.164
428.0,0.167
429.0,0.170
430.0,0.173
431.0,0.177
432.0,0.180
433.0,0.184
434.0,0.188
435.0,0.192
436.0,0.195
437.0,0.199
438.0,0.203
439.0,0.206
440.0,0.210
441.0,0.214
442.0,0.218
443.0,0.222
444.0,0.226
445.0,0.230
446.0,0.234
447.0,0.238
448.0,0.242
449.0,0.246
450.0,0.251
451.0,0.255
452.0,0.259
453.0,0.263
454.0,0.267
455.0,0.272
456.0,0.276
457.0,0.280
458.0,0.285
459.0,0.289
460.0,0.293
461.0,0.298
462.0,0.302
463.0,0.306
464.0,0.311
465.0,0.315
466.0,0.319
467.0,0.323
468.0,0.327
469.0,0.331
470.0,0.335
471.0,0.339
472.0,0.343
473.0,0.347
474.0,0.352
475.0,0.356
476.0,0.360
477.0,0.363
478.0,0.367
479.0,0.371
480.0,0.375
481.0,0.379
482.0,0.383
483.0,0.386
484.0,0.390
485.0,0.394
486.0,0.398
487.0,0.401
488.0,0.404
489.0,0.407
490.0,0.410
491.0,0.414
492.0,0.417
493.0,0.420
494.0,0.423
495.0,0.426
496.0,0.429
497.0,0.433
498.0,0.436
499.0,0.439
500.0,0.442
501.0,0.445
502.0,0.448
503.0,0.451
504.0,0.454
505.0,0.456
506.0,0.459
507.0,0.462
508.0,0.465
509.0,0.468
510.0,0.470
511.0,0.473
512.0,0.476
513.0,0.479
514.0,0.482
515.0,0.485
516.0,0.488
517.0,0.491
518.0,0.493
519.0,0.496
520.0,0.499
521.0,0.502
522.0,0.505
523.0,0.509
524.0,0.512
525.0,0.515
526.0,0.518
527.0,0.521
528.0,0.524
529.0,0.527
530.0,0.530
531.0,0.534
532.0,0.537
533.0,0.540
534.0,0.543
535.0,0.546
536.0,0.549
537.0,0.552
538.0,0.555
539.0,0.559
540.0,0.562
541.0,0.565
542.0,0.568
543.0,0.571
544.0,0.574
545.0,0.577
546.0,0.580
547.0,0.583
548.0,0.586
549.0,0.589
550.0,0.592
551.0,0.595
552.0,0.599
553.0,0.601
554.0,0.604
555.0,0.606
556.0,0.609
557.0,0.611
558.0,0.614
559.0,0.616
560.0,0.619
561.0,0.622
562.0,0.624
563.0,0.627
564.0,0.629
565.0,0.632
566.0,0.635
567.0,0.638
568.0,0.641
569.0,0.644
570.0,0.646
571.0,0.648
572.0,0.651
573.0,0.654
574.0,0.657
575.0,0.660
576.0,0.662
577.0,0.665
578.0,0.667
579.0,0.670
580.0,0.673
581.0,0.676
582.0,0.678
583.0,0.681
584.0,0.684
585.0,0.687
586.0,0.689
587.0,0.693
588.0,0.696
589.0,0.699
590.0,0.702
591.0,0.705
592.0,0.707
593.0,0.710
594.0,0.713
595.0,0.716
596.0,0.720
597.0,0.723
598.0,0.726
599.0,0.728
600.0,0.731
601.0,0.734
602.0,0.737
603.0,0.740
604.0,0.744
605.0,0.746
606.0,0.749
607.0,0.752
608.0,0.756
609.0,0.759
610.0,0.762
611.0,0.765
612.0,0.768
613.0,0.772
614.0,0.775
615.0,0.778
616.0,0.781
617.0,0.784
618.0,0.788
619.0,0.791
620.0,0.794
621.0,0.797
622.0,0.801
623.0,0.805
624.0,0.808
625.0,0.811
626.0,0.814
627.0,0.818
628.0,0.821
629.0,0.824
630.0,0.828
631.0,0.831
632.0,0.835
633.0,0.839
634.0,0.843
635.0,0.846
636.0,0.849
637.0,0.853
638.0,0.856
639.0,0.860
640.0,0.864
641.0,0.867
642.0,0.871
643.0,0.874
644.0,0.879
645.0,0.882
646.0,0.886
647.0,0.890
648.0,0.894
649.0,0.897
650.0,0.901
651.0,0.904
652.0,0.908
653.0,0.912
654.0,0.916
655.0,0.920
656.0,0.924
657.0,0.928
658.0,0.932
659.0,0.936
660.0,0.941
661.0,0.945
662.0,0.948
663.0,0.952
664.0,0.955
665.0,0.959
666.0,0.963
667.0,0.967
668.0,0.971
669.0,0.975
670.0,0.979
671.0,0.983
672.0,0.987
673.0,0.991
674.0,0.995
675.0,0.998
676.0,1.002
677.0,1.006
678.0,1.010
679.0,1.013
680.0,1.017
681.0,1.020
682.0,1.024
683.0,1.028
684.0,1.031
685.0,1.034
686.0,1.038
687.0,1.041
688.0,1.044
689.0,1.047
690.0,1.051
691.0,1.053
692.0,1.056
693.0,1.059
694.0,1.062
695.0,1.065
696.0,1.067
697.0,1.070
698.0,1.073
699.0,1.075
700.0,1.078
701.0,1.080
702.0,1.082
703.0,1.084
704.0,1.086
705.0,1.088
706.0,1.090
707.0,1.091
708.0,1.093
709.0,1.095
710.0,1.096
711.0,1.098
712.0,1.099
713.0,1.100
714.0,1.101
715.0,1.102
716.0,1.104
717.0,1.103
718.0,1.104
719.0,1.104
720.0,1.104
721.0,1.104
722.0,1.104
723.0,1.105
724.0,1.105
725.0,1.105
726.0,1.106
727.0,1.105
728.0,1.106
729.0,1.107
730.0,1.107
731.0,1.107
732.0,1.106
733.0,1.106
734.0,1.106
735.0,1.106
736.0,1.106
737.0,1.105
738.0,1.105
739.0,1.105
740.0,1.106
741.0,1.106
742.0,1.106
743.0,1.105
744.0,1.106
745.0,1.106
746.0,1.106
747.0,1.106
748.0,1.107
749.0,1.106
750.0,1.105
751.0,1.106
752.0,1.107
753.0,1.108
754.0,1.108
755.0,1.108
756.0,1.108
757.0,1.109
758.0,1.110
759.0,1.111
760.0,1.113
761.0,1.115
762.0,1.117
763.0,1.118
764.0,1.118
765.0,1.119
766.0,1.121
767.0,1.122
768.0,1.123
769.0,1.125
770.0,1.127
771.0,1.128
772.0,1.129
773.0,1.132
774.0,1.135
775.0,1.138
776.0,1.140
777.0,1.143
778.0,1.147
779.0,1.150
780.0,1.153
781.0,1.155
782.0,1.156
783.0,1.158
784.0,1.162
785.0,1.166
786.0,1.170
787.0,1.173
788.0,1.177
789.0,1.180
790.0,1.185
791.0,1.188
792.0,1.192
793.0,1.197
794.0,1.200
795.0,1.204
796.0,1.208
797.0,1.214
798.0,1.217
799.0,1.220
800.0,1.225
801.0,1.230
802.0,1.235
803.0,1.239
804.0,1.243
805.0,1.248
806.0,1.252
807.0,1.256
808.0,1.259
809.0,1.264
810.0,1.269
811.0,1.273
812.0,1.278
813.0,1.283
814.0,1.289
815.0,1.295
816.0,1.299
817.0,1.304
818.0,1.306
819.0,1.312
820.0,1.317
821.0,1.320
822.0,1.324
823.0,1.327
824.0,1.333
825.0,1.336
826.0,1.339
827.0,1.343
828.0,1.345
829.0,1.348
830.0,1.351
831.0,1.353
832.0,1.356
833.0,1.355
834.0,1.355
835.0,1.360
836.0,1.363
837.0,1.369
838.0,1.366
839.0,1.372
840.0,1.373
841.0,1.377
842.0,1.376
843.0,1.382
844.0,1.383
845.0,1.387
846.0,1.392
847.0,1.400
848.0,1.399
849.0,1.396
850.0,1.394
851.0,1.399
852.0,1.407
853.0,1.410
854.0,1.414
855.0,1.413
856.0,1.417
857.0,1.411
858.0,1.407
859.0,1.407
860.0,1.410
861.0,1.421
862.0,1.420
863.0,1.420
864.0,1.413
865.0,1.412
866.0,1.411
867.0,1.407
868.0,1.405
869.0,1.408
870.0,1.408
871.0,1.405
872.0,1.401
873.0,1.400
874.0,1.397
875.0,1.394
876.0,1.390
877.0,1.389
878.0,1.381
879.0,1.378
880.0,1.373
881.0,1.369
882.0,1.362
883.0,1.357
884.0,1.356
885.0,1.353
886.0,1.347
887.0,1.340
888.0,1.333
889.0,1.329
890.0,1.321
891.0,1.313
892.0,1.308
893.0,1.304
894.0,1.301
895.0,1.291
896.0,1.286
897.0,1.274
898.0,1.270
899.0,1.261
900.0,1.258
901.0,1.250
902.0,1.243
903.0,1.237
904.0,1.230
905.0,1.225
906.0,1.217
907.0,1.210
908.0,1.203
909.0,1.196
910.0,1.188
911.0,1.180
912.0,1.174
913.0,1.166
914.0,1.159
915.0,1.153
916.0,1.146
917.0,1.139
918.0,1.132
919.0,1.125
920.0,1.117
921.0,1.109
922.0,1.101
923.0,1.093
924.0,1.086
925.0,1.080
926.0,1.073
927.0,1.067
928.0,1.058
929.0,1.051
930.0,1.043
931.0,1.036
932.0,1.030
933.0,1.023
934.0,1.014
935.0,1.007
936.0,1.000
937.0,0.993
938.0,0.984
939.0,0.977
940.0,0.969
941.0,0.962
942.0,0.954
943.0,0.946
944.0,0.937
945.0,0.929
946.0,0.922
947.0,0.913
948.0,0.906
949.0,0.898
950.0,0.890
951.0,0.883
952.0,0.874
953.0,0.867
954.0,0.861
955.0,0.854
956.0,0.848
957.0,0.839
958.0,0.832
959.0,0.824
960.0,0.817
961.0,0.811
962.0,0.805
963.0,0.798
964.0,0.791
965.0,0.784
966.0,0.778
967.0,0.771
968.0,0.764
969.0,0.757
970.0,0.751
971.0,0.744
972.0,0.737
973.0,0.730
974.0,0.724
975.0,0.717
976.0,0.711
977.0,0.704
978.0,0.697
979.0,0.690
980.0,0.684
981.0,0.677
982.0,0.671
983.0,0.665
984.0,0.658
985.0,0.651
986.0,0.645
987.0,0.639
988.0,0.633
989.0,0.627
990.0,0.620
991.0,0.614
992.0,0.608
993.0,0.602
994.0,0.597
995.0,0.592
996.0,0.586
997.0,0.580
998.0,0.575
999.0,0.570
1000.0,0.565
1001.0,0.560
1002.0,0.554
1003.0,0.549
1004.0,0.544
1005.0,0.539
1006.0,0.534
1007.0,0.529
1008.0,0.525
1009.0,0.521
1010.0,0.516
1011.0,0.512
1012.0,0.508
1013.0,0.503
1014.0,0.498
1015.0,0.494
1016.0,0.490
1017.0,0.486
1018.0,0.482
1019.0,0.478
1020.0,0.474
1021.0,0.470
1022.0,0.465
1023.0,0.462
1024.0,0.458
1025.0,0.455
1026.0,0.451
1027.0,0.448
1028.0,0.444
1029.0,0.441
1030.0,0.438
1031.0,0.435
1032.0,0.431
1033.0,0.428
1034.0,0.425
1035.0,0.422
1036.0,0.419
1037.0,0.416
1038.0,0.412
1039.0,0.409
1040.0,0.407
1041.0,0.404
1042.0,0.401
1043.0,0.398
1044.0,0.396
1045.0,0.393
1046.0,0.390
1047.0,0.388
1048.0,0.385
1049.0,0.383
1050.0,0.380
1051.0,0.378
1052.0,0.375
1053.0,0.372
1054.0,0.369
1055.0,0.367
1056.0,0.365
1057.0,0.362
1058.0,0.360
1059.0,0.358
1060.0,0.356
1061.0,0.354
1062.0,0.352
1063.0,0.350
1064.0,0.348
1065.0,0.346
1066.0,0.343
1067.0,0.341
1068.0,0.339
1069.0,0.337
1070.0,0.335
1071.0,0.333
1072.0,0.332
1073.0,0.330
1074.0,0.328
1075.0,0.326
1076.0,0.324
1077.0,0.322
1078.0,0.320
1079.0,0.319
1080.0,0.317
1081.0,0.315
1082.0,0.313
1083.0,0.312
1084.0,0.310
1085.0,0.308
1086.0,0.307
1087.0,0.305
1088.0,0.303
1089.0,0.302
1090.0,0.300
1091.0,0.298
1092.0,0.297
1093.0,0.295
1094.0,0.294
1095.0,0.292
1096.0,0.291
1097.0,0.289
1098.0,0.288
1099.0,0.287
1100.0,0.285
1101.0,0.284
1102.0,0.282
1103.0,0.281
1104.0,0.279
1105.0,0.278
1106.0,0.277
1107.0,0.275
1108.0,0.274
1109.0,0.273
1110.0,0.271
1111.0,0.270
1112.0,0.269
1113.0,0.268
1114.0,0.267
1115.0,0.265
1116.0,0.264
1117.0,0.263
1118.0,0.262
1119.0,0.261
1120.0,0.259
1121.0,0.258
1122.0,0.257
1123.0,0.256
1124.0,0.255
1125.0,0.254
1126.0,0.253
1127.0,0.252
1128.0,0.250
1129.0,0.249
1130.0,0.248
1131.0,0.246
1132.0,0.245
1133.0,0.244
1134.0,0.243
1135.0,0.242
1136.0,0.240
1137.0,0.239
1138.0,0.238
1139.0,0.237
1140.0,0.236
1141.0,0.235
1142.0,0.234
1143.0,0.234
1144.0,0.234
1145.0,0.234
1146.0,0.234
1147.0,0.234
1148.0,0.234
1149.0,0.234
1150.0,0.235
1151.0,0.235
1152.0,0.235
1153.0,0.236
1154.0,0.236
1155.0,0.236
1156.0,0.236
1157.0,0.236
1158.0,0.235
1159.0,0.235
1160.0,0.234
1161.0,0.233
1162.0,0.232
1163.0,0.231
1164.0,0.230
1165.0,0.229
1166.0,0.227
1167.0,0.226
1168.0,0.225
1169.0,0.224
1170.0,0.223
1171.0,0.221
1172.0,0.219
1173.0,0.218
1174.0,0.216
1175.0,0.215
1176.0,0.214
1177.0,0.213
1178.0,0.211
1179.0,0.210
1180.0,0.208
1181.0,0.207
1182.0,0.206
1183.0,0.204
1184.0,0.203
1185.0,0.202
1186.0,0.201
1187.0,0.199
1188.0,0.198
1189.0,0.196
1190.0,0.195
1191.0,0.194
1192.0,0.193
1193.0,0.191
1194.0,0.190
1195.0,0.189
1196.0,0.188
1197.0,0.187
1198.0,0.186
1199.0,0.185
1200.0,0.184
1201.0,0.183
1202.0,0.182
1203.0,0.181
1204.0,0.180
1205.0,0.179
1206.0,0.178
1207.0,0.176
1208.0,0.176
1209.0,0.175
1210.0,0.174
1211.0,0.173
1212.0,0.172
1213.0,0.171
1214.0,0.170
1215.0,0.169
1216.0,0.168
1217.0,0.167
1218.0,0.166
1219.0,0.165
1220.0,0.165
1221.0,0.164
1222.0,0.163
1223.0,0.162
1224.0,0.161
1225.0,0.160
1226.0,0.160
1227.0,0.159
1228.0,0.158
1229.0,0.157
1230.0,0.156
1231.0,0.155
1232.0,0.154
1233.0,0.153
1234.0,0.153
1235.0,0.152
1236.0,0.152
1237.0,0.152
1238.0,0.151
1239.0,0.150
1240.0,0.149
1241.0,0.149
1242.0,0.148
1243.0,0.147
1244.0,0.146
1245.0,0.145
1246.0,0.144
1247.0,0.144
1248.0,0.143
1249.0,0.143
1250.0,0.142
1251.0,0.141
1252.0,0.141
1253.0,0.140
1254.0,0.140
1255.0,0.139
1256.0,0.139
1257.0,0.138
1258.0,0.137
1259.0,0.136
1260.0,0.136
1261.0,0.135
1262.0,0.134
1263.0,0.134
1264.0,0.133
1265.0,0.133
1266.0,0.132
1267.0,0.131
1268.0,0.130
1269.0,0.130
1270.0,0.129
1271.0,0.129
1272.0,0.128
1273.0,0.127
1274.0,0.127
1275.0,0.126
1276.0,0.126
1277.0,0.126
1278.0,0.125
1279.0,0.125
1280.0,0.124
1281.0,0.123
1282.0,0.122
1283.0,0.121
1284.0,0.121
1285.0,0.121
1286.0,0.120
1287.0,0.119
1288.0,0.119
1289.0,0.118
1290.0,0.118
1291.0,0.117
1292.0,0.117
1293.0,0.116
1294.0,0.116
1295.0,0.115
1296.0,0.115
1297.0,0.114
1298.0,0.113
1299.0,0.113
1300.0,0.112
