Summary
[Data Information]
Data is:,Measurement Data
717.0,0.949
718.0,0.950
719.0,0.952
720.0,0.952
721.0,0.954
722.0,0.955
723.0,0.958
724.0,0.959
725.0,0.960
726.0,0.961
727.0,0.963
728.0,0.964
729.0,0.965
730.0,0.967
731.0,0.968
732.0,0.970
733.0,0.971
734.0,0.972
735.0,0.974
736.0,0.976
737.0,0.977
738.0,0.979
739.0,0.981
740.0,0.983
741.0,0.985
742.0,0.986
743.0,0.988
744.0,0.989
745.0,0.991
746.0,0.993
747.0,0.994
748.0,0.996
749.0,0.998
750.0,1.001
751.0,1.003
752.0,1.006
753.0,1.008
754.0,1.011
755.0,1.013
756.0,1.015
757.0,1.017
758.0,1.020
759.0,1.023
760.0,1.026
761.0,1.028
762.0,1.031
763.0,1.035
764.0,1.039
765.0,1.042
766.0,1.045
767.0,1.047
768.0,1.050
769.0,1.053
770.0,1.056
771.0,1.060
772.0,1.064
773.0,1.068
774.0,1.072
775.0,1.075
776.0,1.078
777.0,1.082
778.0,1.086
779.0,1.091
780.0,1.095
781.0,1.099
782.0,1.104
783.0,1.108
784.0,1.113
785.0,1.117
786.0,1.122
787.0,1.127
788.0,1.132
789.0,1.136
790.0,1.141
791.0,1.147
792.0,1.153
793.0,1.157
794.0,1.161
795.0,1.166
796.0,1.172
797.0,1.176
798.0,1.179
799.0,1.184
800.0,1.189
801.0,1.194
802.0,1.198
803.0,1.202
804.0,1.207
805.0,1.214
806.0,1.221
807.0,1.226
808.0,1.230
809.0,1.235
810.0,1.240
811.0,1.246
812.0,1.249
813.0,1.254
814.0,1.260
815.0,1.266
816.0,1.272
817.0,1.274
818.0,1.279
819.0,1.284
820.0,1.289
821.0,1.292
822.0,1.295
823.0,1.299
824.0,1.303
825.0,1.304
826.0,1.309
827.0,1.312
828.0,1.316
829.0,1.316
830.0,1.320
831.0,1.323
832.0,1.326
833.0,1.324
834.0,1.325
835.0,1.331
836.0,1.335
837.0,1.338
838.0,1.338
839.0,1.341
840.0,1.343
841.0,1.345
842.0,1.346
843.0,1.349
844.0,1.349
845.0,1.346
846.0,1.344
847.0,1.348
848.0,1.349
849.0,1.351
850.0,1.352
851.0,1.364
852.0,1.367
853.0,1.364
854.0,1.362
855.0,1.362
856.0,1.361
857.0,1.362
858.0,1.357
859.0,1.360
860.0,1.351
861.0,1.353
862.0,1.354
863.0,1.357
864.0,1.354
865.0,1.347
866.0,1.343
867.0,1.341
868.0,1.339
869.0,1.334
870.0,1.327
871.0,1.318
872.0,1.313
873.0,1.310
874.0,1.308
875.0,1.304
876.0,1.293
877.0,1.285
878.0,1.273
879.0,1.270
880.0,1.265
881.0,1.259
882.0,1.250
883.0,1.240
884.0,1.233
885.0,1.225
886.0,1.216
887.0,1.204
888.0,1.193
889.0,1.182
890.0,1.174
891.0,1.165
892.0,1.156
893.0,1.146
894.0,1.137
895.0,1.127
896.0,1.117
897.0,1.108
898.0,1.099
899.0,1.089
900.0,1.081
901.0,1.072
902.0,1.064
903.0,1.054
904.0,1.045
905.0,1.035
906.0,1.025
907.0,1.016
908.0,1.008
909.0,1.000
910.0,0.991
911.0,0.982
912.0,0.975
913.0,0.967
914.0,0.960
915.0,0.951
916.0,0.943
917.0,0.935
918.0,0.929
919.0,0.921
920.0,0.914
921.0,0.906
922.0,0.899
923.0,0.891
924.0,0.884
925.0,0.877
926.0,0.870
927.0,0.863
928.0,0.855
929.0,0.849
930.0,0.842
931.0,0.836
932.0,0.829
933.0,0.823
934.0,0.816
935.0,0.809
936.0,0.802
937.0,0.796
938.0,0.790
939.0,0.783
940.0,0.776
941.0,0.770
942.0,0.763
943.0,0.757
944.0,0.750
945.0,0.744
946.0,0.738
947.0,0.731
948.0,0.726
949.0,0.720
950.0,0.714
951.0,0.708
952.0,0.702
953.0,0.696
954.0,0.690
955.0,0.685
956.0,0.679
957.0,0.673
958.0,0.668
959.0,0.663
960.0,0.658
961.0,0.652
962.0,0.646
963.0,0.641
964.0,0.636
965.0,0.631
966.0,0.626
967.0,0.622
968.0,0.617
969.0,0.612
970.0,0.607
971.0,0.602
972.0,0.598
973.0,0.593
974.0,0.588
975.0,0.583
976.0,0.578
977.0,0.573
978.0,0.569
979.0,0.564
980.0,0.560
981.0,0.555
982.0,0.550
983.0,0.545
984.0,0.541
985.0,0.537
986.0,0.533
987.0,0.528
988.0,0.524
989.0,0.519
990.0,0.515
991.0,0.512
992.0,0.508
993.0,0.504
994.0,0.500
995.0,0.496
996.0,0.492
997.0,0.488
998.0,0.484
999.0,0.481
1000.0,0.478
1001.0,0.474
1002.0,0.470
1003.0,0.467
1004.0,0.463
1005.0,0.460
1006.0,0.456
1007.0,0.453
1008.0,0.450
1009.0,0.446
1010.0,0.443
1011.0,0.440
1012.0,0.437
1013.0,0.434
1014.0,0.431
1015.0,0.427
1016.0,0.425
1017.0,0.422
1018.0,0.419
1019.0,0.416
1020.0,0.413
1021.0,0.410
1022.0,0.408
1023.0,0.405
1024.0,0.402
1025.0,0.399
1026.0,0.397
1027.0,0.395
1028.0,0.392
1029.0,0.390
1030.0,0.387
1031.0,0.385
1032.0,0.382
1033.0,0.380
1034.0,0.378
1035.0,0.375
1036.0,0.373
1037.0,0.371
1038.0,0.368
1039.0,0.366
1040.0,0.364
1041.0,0.362
1042.0,0.360
1043.0,0.358
1044.0,0.356
1045.0,0.354
1046.0,0.352
1047.0,0.350
1048.0,0.348
1049.0,0.346
1050.0,0.344
1051.0,0.342
1052.0,0.340
1053.0,0.339
1054.0,0.337
1055.0,0.335
1056.0,0.333
1057.0,0.332
1058.0,0.330
1059.0,0.328
1060.0,0.326
1061.0,0.325
1062.0,0.323
1063.0,0.322
1064.0,0.320
1065.0,0.319
1066.0,0.317
1067.0,0.315
1068.0,0.314
1069.0,0.312
1070.0,0.311
1071.0,0.309
1072.0,0.307
1073.0,0.306
1074.0,0.305
1075.0,0.303
1076.0,0.302
1077.0,0.301
1078.0,0.299
1079.0,0.298
1080.0,0.296
1081.0,0.295
1082.0,0.293
1083.0,0.292
1084.0,0.291
1085.0,0.289
1086.0,0.288
1087.0,0.287
1088.0,0.286
1089.0,0.284
1090.0,0.283
1091.0,0.282
1092.0,0.281
1093.0,0.280
1094.0,0.278
1095.0,0.277
1096.0,0.276
1097.0,0.274
1098.0,0.273
1099.0,0.272
1100.0,0.271
