Summary
[Data Information]
Data is:,Measurement Data
Dataset Name:,RawData
Sample Name:,MD_P_padrao_0,75_24_09_2025_pt
Sample ID
Option
Analyst
Date/Time:,09/24/2025 03:54:45 PM
Comments
Parameter File Name:,Esfera de Integração.vspm
Report File Name
[Software Information]
Software Name:,LabSolutions UV-Vis
Version:,1.11
[Instrument Information]
Instrument Name:,UV-2600i
Instrument Type:,UV-2600 Series
Model (S/N):,UV-2600i (A12595900700)

Parameter
[Measurement]
Start:,1100 nm
End:,400 nm
Data Interval:,1.0
Scan Speed:,High speed
Spectrum Type:,Absorbance
[Accessories]
Accessories:,None
[Advanced]
Slit Width:,5.0
Detector Unit:,External (2 Detector)
Light Source Switch Wavelength:,323
Detector Switch Wavelength:,830
S/R Switch:,Standard
Stair Correction:,ON
[Repeat]
Repeat Measurement:,OFF
[Post-processing]
Spectrum Transformation:,OFF
Data Processing Table:,OFF
Print:,OFF

Wavelength (nm),Absorbance
400.0,0.298
401.0,0.298
402.0,0.298
403.0,0.297
404.0,0.297
405.0,0.296
406.0,0.296
407.0,0.295
408.0,0.295
409.0,0.296
410.0,0.296
411.0,0.296
412.0,0.296
413.0,0.296
414.0,0.296
415.0,0.296
416.0,0.296
417.0,0.296
418.0,0.297
419.0,0.297
420.0,0.297
421.0,0.298
422.0,0.298
423.0,0.299
424.0,0.299
425.0,0.300
426.0,0.301
427.0,0.302
428.0,0.303
429.0,0.304
430.0,0.305
431.0,0.306
432.0,0.307
433.0,0.308
434.0,0.309
435.0,0.310
436.0,0.311
437.0,0.313
438.0,0.314
439.0,0.315
440.0,0.317
441.0,0.319
442.0,0.320
443.0,0.321
444.0,0.322
445.0,0.325
446.0,0.327
447.0,0.329
448.0,0.330
449.0,0.332
450.0,0.334
451.0,0.336
452.0,0.337
453.0,0.339
454.0,0.341
455.0,0.344
456.0,0.345
457.0,0.347
458.0,0.350
459.0,0.352
460.0,0.354
461.0,0.356
462.0,0.358
463.0,0.361
464.0,0.363
465.0,0.365
466.0,0.368
467.0,0.369
468.0,0.371
469.0,0.373
470.0,0.375
471.0,0.378
472.0,0.380
473.0,0.382
474.0,0.384
475.0,0.386
476.0,0.388
477.0,0.391
478.0,0.394
479.0,0.396
480.0,0.398
481.0,0.400
482.0,0.402
483.0,0.404
484.0,0.406
485.0,0.408
486.0,0.410
487.0,0.412
488.0,0.414
489.0,0.416
490.0,0.418
491.0,0.420
492.0,0.422
493.0,0.424
494.0,0.425
495.0,0.427
496.0,0.429
497.0,0.431
498.0,0.432
499.0,0.434
500.0,0.436
501.0,0.438
502.0,0.439
503.0,0.441
504.0,0.443
505.0,0.445
506.0,0.447
507.0,0.448
508.0,0.450
509.0,0.452
510.0,0.454
511.0,0.456
512.0,0.458
513.0,0.460
514.0,0.462
515.0,0.463
516.0,0.465
517.0,0.467
518.0,0.469
519.0,0.472
520.0,0.474
521.0,0.477
522.0,0.480
523.0,0.482
524.0,0.485
525.0,0.487
526.0,0.490
527.0,0.493
528.0,0.496
529.0,0.498
530.0,0.501
531.0,0.504
532.0,0.507
533.0,0.510
534.0,0.513
535.0,0.516
536.0,0.519
537.0,0.522
538.0,0.525
539.0,0.528
540.0,0.531
541.0,0.534
542.0,0.537
543.0,0.540
544.0,0.543
545.0,0.545
546.0,0.548
547.0,0.551
548.0,0.554
549.0,0.557
550.0,0.560
551.0,0.563
552.0,0.566
553.0,0.569
554.0,0.572
555.0,0.575
556.0,0.577
557.0,0.580
558.0,0.582
559.0,0.585
560.0,0.587
561.0,0.590
562.0,0.592
563.0,0.595
564.0,0.598
565.0,0.601
566.0,0.603
567.0,0.606
568.0,0.608
569.0,0.611
570.0,0.614
571.0,0.616
572.0,0.619
573.0,0.622
574.0,0.625
575.0,0.627
576.0,0.630
577.0,0.632
578.0,0.635
579.0,0.637
580.0,0.640
581.0,0.642
582.0,0.645
583.0,0.647
584.0,0.650
585.0,0.652
586.0,0.654
587.0,0.657
588.0,0.659
589.0,0.662
590.0,0.664
591.0,0.667
592.0,0.669
593.0,0.671
594.0,0.673
595.0,0.675
596.0,0.678
597.0,0.680
598.0,0.683
599.0,0.685
600.0,0.687
601.0,0.689
602.0,0.691
603.0,0.693
604.0,0.695
605.0,0.697
606.0,0.699
607.0,0.701
608.0,0.703
609.0,0.705
610.0,0.707
611.0,0.709
612.0,0.711
613.0,0.713
614.0,0.715
615.0,0.716
616.0,0.718
617.0,0.720
618.0,0.722
619.0,0.724
620.0,0.726
621.0,0.727
622.0,0.729
623.0,0.731
624.0,0.732
625.0,0.734
626.0,0.735
627.0,0.737
628.0,0.739
629.0,0.740
630.0,0.742
631.0,0.743
632.0,0.745
633.0,0.746
634.0,0.748
635.0,0.750
636.0,0.752
637.0,0.753
638.0,0.754
639.0,0.756
640.0,0.757
641.0,0.759
642.0,0.760
643.0,0.761
644.0,0.763
645.0,0.764
646.0,0.766
647.0,0.768
648.0,0.769
649.0,0.771
650.0,0.772
651.0,0.773
652.0,0.775
653.0,0.776
654.0,0.777
655.0,0.778
656.0,0.780
657.0,0.781
658.0,0.783
659.0,0.784
660.0,0.786
661.0,0.787
662.0,0.789
663.0,0.790
664.0,0.792
665.0,0.793
666.0,0.794
667.0,0.796
668.0,0.798
669.0,0.800
670.0,0.801
671.0,0.803
672.0,0.804
673.0,0.806
674.0,0.807
675.0,0.808
676.0,0.810
677.0,0.812
678.0,0.813
679.0,0.814
680.0,0.815
681.0,0.816
682.0,0.818
683.0,0.819
684.0,0.822
685.0,0.822
686.0,0.824
687.0,0.824
688.0,0.825
689.0,0.827
690.0,0.828
691.0,0.829
692.0,0.831
693.0,0.832
694.0,0.833
695.0,0.834
696.0,0.835
697.0,0.836
698.0,0.836
699.0,0.837
700.0,0.838
701.0,0.839
702.0,0.839
703.0,0.840
704.0,0.841
705.0,0.841
706.0,0.842
707.0,0.842
708.0,0.842
709.0,0.842
710.0,0.842
711.0,0.842
712.0,0.843
713.0,0.843
714.0,0.842
715.0,0.841
716.0,0.841
717.0,0.841
718.0,0.841
719.0,0.840
720.0,0.839
721.0,0.839
722.0,0.839
723.0,0.839
724.0,0.838
725.0,0.837
726.0,0.836
727.0,0.835
728.0,0.834
729.0,0.834
730.0,0.833
731.0,0.833
732.0,0.832
733.0,0.831
734.0,0.830
735.0,0.828
736.0,0.827
737.0,0.826
738.0,0.825
739.0,0.824
740.0,0.823
741.0,0.822
742.0,0.820
743.0,0.819
744.0,0.817
745.0,0.815
746.0,0.814
747.0,0.813
748.0,0.813
749.0,0.812
750.0,0.811
751.0,0.809
752.0,0.807
753.0,0.807
754.0,0.806
755.0,0.806
756.0,0.804
757.0,0.804
758.0,0.802
759.0,0.802
760.0,0.800
761.0,0.800
762.0,0.799
763.0,0.799
764.0,0.798
765.0,0.798
766.0,0.797
767.0,0.797
768.0,0.795
769.0,0.796
770.0,0.795
771.0,0.794
772.0,0.793
773.0,0.793
774.0,0.793
775.0,0.792
776.0,0.792
777.0,0.792
778.0,0.791
779.0,0.791
780.0,0.791
781.0,0.792
782.0,0.791
783.0,0.791
784.0,0.790
785.0,0.791
786.0,0.792
787.0,0.793
788.0,0.793
789.0,0.793
790.0,0.794
791.0,0.794
792.0,0.795
793.0,0.795
794.0,0.795
795.0,0.796
796.0,0.796
797.0,0.797
798.0,0.798
799.0,0.800
800.0,0.801
801.0,0.802
802.0,0.801
803.0,0.803
804.0,0.803
805.0,0.806
806.0,0.807
807.0,0.808
808.0,0.810
809.0,0.812
810.0,0.813
811.0,0.814
812.0,0.815
813.0,0.817
814.0,0.821
815.0,0.822
816.0,0.824
817.0,0.824
818.0,0.826
819.0,0.827
820.0,0.828
821.0,0.831
822.0,0.833
823.0,0.836
824.0,0.838
825.0,0.840
826.0,0.841
827.0,0.844
828.0,0.847
829.0,0.850
830.0,0.851
831.0,0.852
832.0,0.854
833.0,0.856
834.0,0.859
835.0,0.861
836.0,0.865
837.0,0.867
838.0,0.869
839.0,0.871
840.0,0.873
841.0,0.875
842.0,0.877
843.0,0.880
844.0,0.881
845.0,0.884
846.0,0.885
847.0,0.888
848.0,0.890
849.0,0.892
850.0,0.894
851.0,0.896
852.0,0.896
853.0,0.898
854.0,0.901
855.0,0.903
856.0,0.906
857.0,0.907
858.0,0.908
859.0,0.909
860.0,0.911
861.0,0.912
862.0,0.912
863.0,0.914
864.0,0.917
865.0,0.920
866.0,0.920
867.0,0.920
868.0,0.922
869.0,0.924
870.0,0.924
871.0,0.924
872.0,0.925
873.0,0.927
874.0,0.929
875.0,0.929
876.0,0.930
877.0,0.929
878.0,0.930
879.0,0.932
880.0,0.932
881.0,0.931
882.0,0.930
883.0,0.929
884.0,0.930
885.0,0.929
886.0,0.930
887.0,0.929
888.0,0.928
889.0,0.927
890.0,0.925
891.0,0.924
892.0,0.922
893.0,0.922
894.0,0.919
895.0,0.917
896.0,0.916
897.0,0.914
898.0,0.912
899.0,0.910
900.0,0.908
901.0,0.905
902.0,0.902
903.0,0.900
904.0,0.897
905.0,0.893
906.0,0.889
907.0,0.884
908.0,0.881
909.0,0.876
910.0,0.873
911.0,0.869
912.0,0.865
913.0,0.860
914.0,0.855
915.0,0.851
916.0,0.845
917.0,0.840
918.0,0.835
919.0,0.831
920.0,0.827
921.0,0.821
922.0,0.816
923.0,0.810
924.0,0.805
925.0,0.799
926.0,0.794
927.0,0.788
928.0,0.781
929.0,0.775
930.0,0.769
931.0,0.763
932.0,0.758
933.0,0.752
934.0,0.745
935.0,0.739
936.0,0.733
937.0,0.727
938.0,0.721
939.0,0.715
940.0,0.709
941.0,0.703
942.0,0.697
943.0,0.691
944.0,0.684
945.0,0.678
946.0,0.672
947.0,0.666
948.0,0.660
949.0,0.654
950.0,0.649
951.0,0.643
952.0,0.637
953.0,0.632
954.0,0.626
955.0,0.621
956.0,0.615
957.0,0.610
958.0,0.605
959.0,0.599
960.0,0.595
961.0,0.590
962.0,0.585
963.0,0.580
964.0,0.575
965.0,0.571
966.0,0.566
967.0,0.562
968.0,0.558
969.0,0.553
970.0,0.548
971.0,0.544
972.0,0.540
973.0,0.537
974.0,0.533
975.0,0.528
976.0,0.525
977.0,0.521
978.0,0.518
979.0,0.514
980.0,0.510
981.0,0.507
982.0,0.503
983.0,0.500
984.0,0.496
985.0,0.493
986.0,0.490
987.0,0.488
988.0,0.485
989.0,0.481
990.0,0.478
991.0,0.475
992.0,0.473
993.0,0.470
994.0,0.468
995.0,0.465
996.0,0.462
997.0,0.460
998.0,0.457
999.0,0.455
1000.0,0.452
1001.0,0.450
1002.0,0.448
1003.0,0.445
1004.0,0.443
1005.0,0.441
1006.0,0.439
1007.0,0.437
1008.0,0.435
1009.0,0.433
1010.0,0.431
1011.0,0.429
1012.0,0.427
1013.0,0.425
1014.0,0.423
1015.0,0.421
1016.0,0.419
1017.0,0.417
1018.0,0.415
1019.0,0.413
1020.0,0.412
1021.0,0.410
1022.0,0.408
1023.0,0.407
1024.0,0.405
1025.0,0.404
1026.0,0.402
1027.0,0.401
1028.0,0.399
1029.0,0.397
1030.0,0.396
1031.0,0.394
1032.0,0.393
1033.0,0.391
1034.0,0.390
1035.0,0.389
1036.0,0.387
1037.0,0.386
1038.0,0.384
1039.0,0.383
1040.0,0.382
1041.0,0.380
1042.0,0.379
1043.0,0.377
1044.0,0.376
1045.0,0.375
1046.0,0.374
1047.0,0.373
1048.0,0.372
1049.0,0.370
1050.0,0.369
1051.0,0.368
1052.0,0.367
1053.0,0.366
1054.0,0.365
1055.0,0.364
1056.0,0.363
1057.0,0.362
1058.0,0.360
1059.0,0.359
1060.0,0.358
1061.0,0.357
1062.0,0.356
1063.0,0.355
1064.0,0.355
