Summary
[Data Information]
Data is:,Measurement Data
967.0,0.404
968.0,0.398
969.0,0.394
970.0,0.389
971.0,0.384
972.0,0.379
973.0,0.374
974.0,0.369
975.0,0.364
976.0,0.359
977.0,0.355
978.0,0.351
979.0,0.347
980.0,0.343
981.0,0.337
982.0,0.332
983.0,0.327
984.0,0.323
985.0,0.319
986.0,0.315
987.0,0.311
988.0,0.307
989.0,0.302
990.0,0.298
991.0,0.295
992.0,0.291
993.0,0.287
994.0,0.283
995.0,0.280
996.0,0.276
997.0,0.273
998.0,0.269
999.0,0.265
1000.0,0.261
1001.0,0.258
1002.0,0.255
1003.0,0.251
1004.0,0.248
1005.0,0.244
1006.0,0.242
1007.0,0.239
1008.0,0.236
1009.0,0.233
1010.0,0.230
1011.0,0.227
1012.0,0.224
1013.0,0.222
1014.0,0.219
1015.0,0.217
1016.0,0.213
1017.0,0.210
1018.0,0.208
1019.0,0.205
1020.0,0.203
1021.0,0.200
1022.0,0.198
1023.0,0.196
1024.0,0.194
1025.0,0.191
1026.0,0.189
1027.0,0.187
1028.0,0.185
1029.0,0.182
1030.0,0.180
1031.0,0.179
1032.0,0.177
1033.0,0.174
1034.0,0.172
1035.0,0.171
1036.0,0.169
1037.0,0.167
1038.0,0.165
1039.0,0.163
1040.0,0.161
1041.0,0.159
1042.0,0.158
1043.0,0.156
1044.0,0.155
1045.0,0.153
1046.0,0.152
1047.0,0.150
1048.0,0.148
1049.0,0.146
1050.0,0.145
1051.0,0.143
1052.0,0.142
1053.0,0.141
1054.0,0.139
1055.0,0.138
1056.0,0.137
1057.0,0.135
1058.0,0.133
1059.0,0.132
1060.0,0.131
1061.0,0.130
1062.0,0.129
1063.0,0.127
1064.0,0.126
1065.0,0.125
1066.0,0.124
1067.0,0.123
1068.0,0.122
1069.0,0.120
1070.0,0.119
1071.0,0.118
1072.0,0.117
1073.0,0.116
1074.0,0.115
1075.0,0.114
1076.0,0.113
1077.0,0.112
1078.0,0.111
1079.0,0.110
1080.0,0.109
1081.0,0.108
1082.0,0.107
1083.0,0.106
1084.0,0.105
1085.0,0.104
1086.0,0.103
1087.0,0.102
1088.0,0.101
1089.0,0.100
1090.0,0.099
1091.0,0.098
1092.0,0.098
1093.0,0.097
1094.0,0.096
1095.0,0.095
1096.0,0.094
1097.0,0.094
1098.0,0.093
1099.0,0.092
1100.0,0.092
