Summary
[Data Information]
Data is:,Measurement Data
522.0,0.314
523.0,0.316
524.0,0.319
525.0,0.321
526.0,0.324
527.0,0.327
528.0,0.329
529.0,0.332
530.0,0.335
531.0,0.338
532.0,0.340
533.0,0.343
534.0,0.345
535.0,0.348
536.0,0.351
537.0,0.354
538.0,0.357
539.0,0.359
540.0,0.362
541.0,0.365
542.0,0.367
543.0,0.369
544.0,0.372
545.0,0.375
546.0,0.377
547.0,0.380
548.0,0.382
549.0,0.385
550.0,0.387
551.0,0.389
552.0,0.392
553.0,0.394
554.0,0.396
555.0,0.398
556.0,0.400
557.0,0.401
558.0,0.403
559.0,0.405
560.0,0.407
561.0,0.409
562.0,0.411
563.0,0.412
564.0,0.414
565.0,0.416
566.0,0.418
567.0,0.420
568.0,0.421
569.0,0.423
570.0,0.425
571.0,0.426
572.0,0.428
573.0,0.430
574.0,0.431
575.0,0.433
576.0,0.435
577.0,0.436
578.0,0.438
579.0,0.439
580.0,0.440
581.0,0.442
582.0,0.444
583.0,0.445
584.0,0.447
585.0,0.448
586.0,0.450
587.0,0.451
588.0,0.453
589.0,0.455
590.0,0.456
591.0,0.458
592.0,0.459
593.0,0.461
594.0,0.462
595.0,0.464
596.0,0.466
597.0,0.467
598.0,0.468
599.0,0.470
600.0,0.472
601.0,0.473
602.0,0.474
603.0,0.475
604.0,0.477
605.0,0.478
606.0,0.480
607.0,0.481
608.0,0.482
609.0,0.483
610.0,0.485
611.0,0.487
612.0,0.488
613.0,0.489
614.0,0.491
615.0,0.493
616.0,0.494
617.0,0.495
618.0,0.496
619.0,0.498
620.0,0.500
621.0,0.501
622.0,0.502
623.0,0.503
624.0,0.505
625.0,0.507
626.0,0.508
627.0,0.509
628.0,0.511
629.0,0.512
630.0,0.514
631.0,0.515
632.0,0.516
633.0,0.518
634.0,0.520
635.0,0.521
636.0,0.523
637.0,0.524
638.0,0.526
639.0,0.527
640.0,0.528
641.0,0.530
642.0,0.531
643.0,0.533
644.0,0.535
645.0,0.537
646.0,0.539
647.0,0.540
648.0,0.542
649.0,0.543
650.0,0.545
651.0,0.546
652.0,0.548
653.0,0.550
654.0,0.552
655.0,0.554
656.0,0.556
657.0,0.558
658.0,0.559
659.0,0.561
660.0,0.563
661.0,0.565
662.0,0.567
663.0,0.569
664.0,0.571
665.0,0.573
666.0,0.575
667.0,0.577
668.0,0.579
669.0,0.580
670.0,0.583
671.0,0.585
672.0,0.587
673.0,0.589
674.0,0.591
675.0,0.593
676.0,0.595
677.0,0.596
678.0,0.598
679.0,0.600
680.0,0.602
681.0,0.604
682.0,0.607
683.0,0.609
684.0,0.611
685.0,0.613
686.0,0.614
687.0,0.615
688.0,0.617
689.0,0.619
690.0,0.621
691.0,0.623
692.0,0.624
693.0,0.626
694.0,0.627
695.0,0.629
696.0,0.631
697.0,0.632
698.0,0.633
699.0,0.635
700.0,0.636
701.0,0.637
702.0,0.638
703.0,0.639
704.0,0.640
705.0,0.641
706.0,0.641
707.0,0.642
708.0,0.643
709.0,0.643
710.0,0.644
711.0,0.644
712.0,0.644
713.0,0.644
714.0,0.645
715.0,0.645
716.0,0.646
717.0,0.645
718.0,0.645
719.0,0.644
720.0,0.644
721.0,0.644
722.0,0.644
723.0,0.642
724.0,0.641
725.0,0.641
726.0,0.640
727.0,0.639
728.0,0.638
729.0,0.638
730.0,0.637
731.0,0.635
732.0,0.634
733.0,0.634
734.0,0.633
735.0,0.631
736.0,0.630
737.0,0.628
738.0,0.628
739.0,0.626
740.0,0.625
741.0,0.624
742.0,0.622
743.0,0.621
744.0,0.619
745.0,0.617
746.0,0.616
747.0,0.615
748.0,0.614
749.0,0.612
750.0,0.610
751.0,0.609
752.0,0.608
753.0,0.607
754.0,0.606
755.0,0.605
756.0,0.604
757.0,0.604
758.0,0.603
759.0,0.603
760.0,0.602
761.0,0.601
762.0,0.599
763.0,0.599
764.0,0.598
765.0,0.598
766.0,0.597
767.0,0.596
768.0,0.596
769.0,0.596
770.0,0.595
771.0,0.595
772.0,0.594
773.0,0.595
774.0,0.595
775.0,0.596
776.0,0.596
777.0,0.596
778.0,0.596
779.0,0.596
780.0,0.597
781.0,0.598
782.0,0.598
783.0,0.599
784.0,0.600
785.0,0.602
786.0,0.603
787.0,0.603
788.0,0.604
789.0,0.605
790.0,0.607
791.0,0.609
792.0,0.610
793.0,0.611
794.0,0.613
795.0,0.615
796.0,0.616
797.0,0.617
798.0,0.619
799.0,0.622
800.0,0.624
801.0,0.626
802.0,0.629
803.0,0.631
804.0,0.634
805.0,0.636
806.0,0.638
807.0,0.640
808.0,0.643
809.0,0.646
810.0,0.650
811.0,0.651
812.0,0.655
813.0,0.657
814.0,0.660
815.0,0.663
816.0,0.665
817.0,0.669
818.0,0.672
819.0,0.676
820.0,0.680
821.0,0.684
822.0,0.687
823.0,0.690
824.0,0.694
825.0,0.698
826.0,0.701
827.0,0.705
828.0,0.708
829.0,0.712
830.0,0.715
831.0,0.719
832.0,0.721
833.0,0.725
834.0,0.729
835.0,0.733
836.0,0.736
837.0,0.739
838.0,0.743
839.0,0.747
840.0,0.750
841.0,0.753
842.0,0.756
843.0,0.761
844.0,0.764
845.0,0.768
846.0,0.771
847.0,0.776
848.0,0.779
849.0,0.782
850.0,0.785
851.0,0.788
852.0,0.792
853.0,0.795
854.0,0.797
855.0,0.801
856.0,0.803
857.0,0.808
858.0,0.810
859.0,0.814
860.0,0.817
861.0,0.820
862.0,0.822
863.0,0.824
864.0,0.827
865.0,0.830
866.0,0.832
867.0,0.834
868.0,0.836
869.0,0.839
870.0,0.841
871.0,0.843
872.0,0.844
873.0,0.845
874.0,0.847
875.0,0.849
876.0,0.850
877.0,0.850
878.0,0.850
879.0,0.850
880.0,0.851
881.0,0.853
882.0,0.853
883.0,0.853
884.0,0.852
885.0,0.851
886.0,0.850
887.0,0.850
888.0,0.850
889.0,0.848
890.0,0.846
891.0,0.845
892.0,0.844
893.0,0.842
894.0,0.840
895.0,0.838
896.0,0.835
897.0,0.833
898.0,0.830
899.0,0.827
900.0,0.824
901.0,0.821
902.0,0.817
903.0,0.813
904.0,0.810
905.0,0.807
906.0,0.803
907.0,0.798
908.0,0.792
909.0,0.787
910.0,0.782
911.0,0.777
912.0,0.772
913.0,0.767
914.0,0.762
915.0,0.755
916.0,0.749
917.0,0.742
918.0,0.736
919.0,0.730
920.0,0.723
921.0,0.716
922.0,0.709
923.0,0.702
924.0,0.695
925.0,0.688
926.0,0.680
927.0,0.673
928.0,0.666
929.0,0.659
930.0,0.651
931.0,0.643
932.0,0.635
933.0,0.627
934.0,0.620
935.0,0.612
936.0,0.605
937.0,0.597
938.0,0.589
939.0,0.581
940.0,0.573
941.0,0.565
942.0,0.557
943.0,0.550
944.0,0.541
945.0,0.534
946.0,0.526
947.0,0.519
948.0,0.512
949.0,0.505
950.0,0.497
951.0,0.490
952.0,0.483
953.0,0.476
954.0,0.469
955.0,0.462
956.0,0.455
957.0,0.448
958.0,0.442
959.0,0.435
960.0,0.428
961.0,0.422
962.0,0.416
963.0,0.410
964.0,0.404
965.0,0.399
966.0,0.393
967.0,0.388
968.0,0.382
969.0,0.377
970.0,0.371
971.0,0.366
972.0,0.361
973.0,0.356
974.0,0.352
975.0,0.346
976.0,0.341
977.0,0.336
978.0,0.332
979.0,0.327
980.0,0.323
981.0,0.319
982.0,0.314
983.0,0.310
984.0,0.306
985.0,0.302
986.0,0.298
987.0,0.294
988.0,0.290
989.0,0.287
990.0,0.283
991.0,0.280
992.0,0.276
993.0,0.273
994.0,0.269
995.0,0.266
996.0,0.263
997.0,0.260
998.0,0.256
999.0,0.254
1000.0,0.251
1001.0,0.248
1002.0,0.245
1003.0,0.242
1004.0,0.239
1005.0,0.237
1006.0,0.234
1007.0,0.232
1008.0,0.229
1009.0,0.227
1010.0,0.224
1011.0,0.222
1012.0,0.220
1013.0,0.217
1014.0,0.215
1015.0,0.213
1016.0,0.211
1017.0,0.209
1018.0,0.206
1019.0,0.204
1020.0,0.202
1021.0,0.201
1022.0,0.199
1023.0,0.197
1024.0,0.195
1025.0,0.193
1026.0,0.192
1027.0,0.190
1028.0,0.188
1029.0,0.186
1030.0,0.184
1031.0,0.183
1032.0,0.181
1033.0,0.180
1034.0,0.179
1035.0,0.177
1036.0,0.176
1037.0,0.174
1038.0,0.173
1039.0,0.171
1040.0,0.170
1041.0,0.169
1042.0,0.168
1043.0,0.166
1044.0,0.165
1045.0,0.164
1046.0,0.163
1047.0,0.162
1048.0,0.161
1049.0,0.159
1050.0,0.158
1051.0,0.157
1052.0,0.156
1053.0,0.155
1054.0,0.154
1055.0,0.153
1056.0,0.152
1057.0,0.151
1058.0,0.150
1059.0,0.149
1060.0,0.148
1061.0,0.147
1062.0,0.146
1063.0,0.145
1064.0,0.144
1065.0,0.144
1066.0,0.143
1067.0,0.142
1068.0,0.141
1069.0,0.140
1070.0,0.139
1071.0,0.139
1072.0,0.138
1073.0,0.137
1074.0,0.137
1075.0,0.136
1076.0,0.135
1077.0,0.134
1078.0,0.134
1079.0,0.133
1080.0,0.132
1081.0,0.132
1082.0,0.131
1083.0,0.130
1084.0,0.129
1085.0,0.129
1086.0,0.128
1087.0,0.128
1088.0,0.127
1089.0,0.126
1090.0,0.126
1091.0,0.125
1092.0,0.124
1093.0,0.124
1094.0,0.123
1095.0,0.123
1096.0,0.122
1097.0,0.122
1098.0,0.121
1099.0,0.121
1100.0,0.121
