Summary
[Data Information]
Data is:,Measurement Data
818.0,-0.125
819.0,-0.121
820.0,-0.118
821.0,-0.115
822.0,-0.111
823.0,-0.107
824.0,-0.101
825.0,-0.099
826.0,-0.095
827.0,-0.092
828.0,-0.088
829.0,-0.083
830.0,-0.079
831.0,-0.075
832.0,-0.071
833.0,-0.066
834.0,-0.062
835.0,-0.059
836.0,-0.055
837.0,-0.050
838.0,-0.045
839.0,-0.041
840.0,-0.037
841.0,-0.033
842.0,-0.028
843.0,-0.024
844.0,-0.018
845.0,-0.012
846.0,-0.008
847.0,-0.005
848.0,-0.001
849.0,0.004
850.0,0.009
851.0,0.013
852.0,0.017
853.0,0.022
854.0,0.027
855.0,0.032
856.0,0.035
857.0,0.039
858.0,0.042
859.0,0.046
860.0,0.050
861.0,0.056
862.0,0.060
863.0,0.064
864.0,0.069
865.0,0.074
866.0,0.078
867.0,0.081
868.0,0.084
869.0,0.088
870.0,0.092
871.0,0.095
872.0,0.097
873.0,0.101
874.0,0.104
875.0,0.108
876.0,0.110
877.0,0.112
878.0,0.116
879.0,0.119
880.0,0.122
881.0,0.124
882.0,0.127
883.0,0.129
884.0,0.131
885.0,0.133
886.0,0.135
887.0,0.137
888.0,0.137
889.0,0.138
890.0,0.139
891.0,0.141
892.0,0.142
893.0,0.143
894.0,0.144
895.0,0.144
896.0,0.144
897.0,0.144
898.0,0.144
899.0,0.144
900.0,0.143
901.0,0.142
902.0,0.141
903.0,0.140
904.0,0.139
905.0,0.138
906.0,0.136
907.0,0.134
908.0,0.133
909.0,0.131
910.0,0.129
911.0,0.125
912.0,0.123
913.0,0.120
914.0,0.117
915.0,0.115
916.0,0.111
917.0,0.108
918.0,0.105
919.0,0.102
920.0,0.098
921.0,0.094
922.0,0.091
923.0,0.087
924.0,0.083
925.0,0.078
926.0,0.073
927.0,0.069
928.0,0.065
929.0,0.060
930.0,0.056
931.0,0.051
932.0,0.047
933.0,0.042
934.0,0.037
935.0,0.033
936.0,0.028
937.0,0.023
938.0,0.019
939.0,0.014
940.0,0.009
941.0,0.004
942.0,-0.002
943.0,-0.006
944.0,-0.012
945.0,-0.016
946.0,-0.021
947.0,-0.026
948.0,-0.030
949.0,-0.036
950.0,-0.041
951.0,-0.045
952.0,-0.049
953.0,-0.054
954.0,-0.058
955.0,-0.063
956.0,-0.067
957.0,-0.071
958.0,-0.075
959.0,-0.079
960.0,-0.083
961.0,-0.086
962.0,-0.090
963.0,-0.094
964.0,-0.098
965.0,-0.101
966.0,-0.104
967.0,-0.107
968.0,-0.111
969.0,-0.114
970.0,-0.117
971.0,-0.120
972.0,-0.123
973.0,-0.126
974.0,-0.128
975.0,-0.131
976.0,-0.135
977.0,-0.137
978.0,-0.139
979.0,-0.141
980.0,-0.144
981.0,-0.146
982.0,-0.149
983.0,-0.151
984.0,-0.153
985.0,-0.156
986.0,-0.157
987.0,-0.159
988.0,-0.161
989.0,-0.163
990.0,-0.165
991.0,-0.167
992.0,-0.168
993.0,-0.170
994.0,-0.171
995.0,-0.173
996.0,-0.175
997.0,-0.176
998.0,-0.177
999.0,-0.179
1000.0,-0.180
1001.0,-0.181
1002.0,-0.182
1003.0,-0.183
1004.0,-0.184
1005.0,-0.186
1006.0,-0.187
1007.0,-0.188
1008.0,-0.189
1009.0,-0.190
1010.0,-0.191
1011.0,-0.192
1012.0,-0.193
1013.0,-0.193
1014.0,-0.194
1015.0,-0.195
1016.0,-0.196
1017.0,-0.196
1018.0,-0.197
1019.0,-0.197
1020.0,-0.198
1021.0,-0.198
1022.0,-0.199
1023.0,-0.200
1024.0,-0.200
1025.0,-0.200
1026.0,-0.201
1027.0,-0.201
1028.0,-0.202
1029.0,-0.203
1030.0,-0.203
1031.0,-0.203
1032.0,-0.203
1033.0,-0.204
1034.0,-0.204
1035.0,-0.204
1036.0,-0.204
1037.0,-0.205
1038.0,-0.205
1039.0,-0.205
1040.0,-0.205
1041.0,-0.205
1042.0,-0.206
1043.0,-0.206
1044.0,-0.206
1045.0,-0.206
1046.0,-0.206
1047.0,-0.206
1048.0,-0.206
1049.0,-0.206
1050.0,-0.206
1051.0,-0.206
1052.0,-0.206
1053.0,-0.206
1054.0,-0.206
1055.0,-0.206
1056.0,-0.206
1057.0,-0.206
1058.0,-0.206
1059.0,-0.206
1060.0,-0.206
1061.0,-0.206
1062.0,-0.206
1063.0,-0.206
1064.0,-0.205
1065.0,-0.205
1066.0,-0.205
1067.0,-0.205
1068.0,-0.205
1069.0,-0.205
1070.0,-0.205
1071.0,-0.205
1072.0,-0.205
1073.0,-0.204
1074.0,-0.204
1075.0,-0.204
1076.0,-0.204
1077.0,-0.203
1078.0,-0.203
1079.0,-0.203
1080.0,-0.203
1081.0,-0.203
1082.0,-0.202
1083.0,-0.202
1084.0,-0.202
1085.0,-0.202
1086.0,-0.201
1087.0,-0.201
1088.0,-0.201
1089.0,-0.201
1090.0,-0.200
1091.0,-0.200
1092.0,-0.200
1093.0,-0.199
1094.0,-0.199
1095.0,-0.199
1096.0,-0.198
1097.0,-0.198
1098.0,-0.198
1099.0,-0.198
1100.0,-0.197
